ayah_no_surah,ayah_no_quran,ayah_ar,ayah_en,ruko_no,juz_no,manzil_no,hizb_quarter,sajdah_ayah,sajdah_no,total_ayah_quran,no_of_word_ayah,list_of_words
45,4370,وسـٔل من أرسلنا من قبلك من رسلنآ أجعلنا من دون ٱلرحمٰن ءالهةۭ يعبدون,Ask ˹the followers of˺ the messengers that We already sent before you if We ˹ever˺ appointed ˹other˺ gods to be worshipped besides the Most Compassionate.,427,25,6,197,False,,6236,13,"[وسـٔل,من,أرسلنا,من,قبلك,من,رسلنآ,أجعلنا,من,دون,ٱلرحمٰن,ءالهةۭ,يعبدون]"
46,4371,ولقد أرسلنا موسىٰ بـٔايٰتنآ إلىٰ فرعون وملإي۟هۦ فقال إنى رسول رب ٱلعٰلمين,"Indeed, We sent Moses with Our signs to Pharaoh and his chiefs, and he said: “I am a messenger of the Lord of all worlds.”",428,25,6,197,False,,6236,12,"[ولقد,أرسلنا,موسىٰ,بـٔايٰتنآ,إلىٰ,فرعون,وملإي۟هۦ,فقال,إنى,رسول,رب,ٱلعٰلمين]"
47,4372,فلما جآءهم بـٔايٰتنآ إذا هم منها يضحكون,"But as soon as he came to them with Our signs, they laughed at them,",428,25,6,197,False,,6236,7,"[فلما,جآءهم,بـٔايٰتنآ,إذا,هم,منها,يضحكون]"
48,4373,وما نريهم من ءاية إلا هى أكبر من أختها ۖ وأخذنٰهم بٱلعذاب لعلهم يرجعون,although every sign We showed them was greater than the one before.,428,25,6,197,False,,6236,14,"[وما,نريهم,من,ءاية,إلا,هى,أكبر,من,أختها,ۖ,وأخذنٰهم,بٱلعذاب,لعلهم,يرجعون]"
49,4374,وقالوا۟ يٰٓأيه ٱلساحر ٱدع لنا ربك بما عهد عندك إننا لمهتدون,"˹Then˺ they pleaded, “O ˹mighty˺ magician! Pray to your Lord on our behalf, by virtue of the covenant He made with you. We will certainly accept guidance.”",428,25,6,197,False,,6236,11,"[وقالوا۟,يٰٓأيه,ٱلساحر,ٱدع,لنا,ربك,بما,عهد,عندك,إننا,لمهتدون]"
50,4375,فلما كشفنا عنهم ٱلعذاب إذا هم ينكثون,"But as soon as We removed the torments from them, they broke their promise.",428,25,6,197,False,,6236,7,"[فلما,كشفنا,عنهم,ٱلعذاب,إذا,هم,ينكثون]"
51,4376,ونادىٰ فرعون فى قومهۦ قال يٰقوم أليس لى ملك مصر وهٰذه ٱلأنهٰر تجرى من تحتىٓ ۖ أفلا تبصرون,"And Pharaoh called out to his people, boasting, “O my people! Am I not sovereign over Egypt as well as ˹all˺ these streams flowing at my feet? Can you not see?",428,25,6,197,False,,6236,18,"[ونادىٰ,فرعون,فى,قومهۦ,قال,يٰقوم,أليس,لى,ملك,مصر,وهٰذه,ٱلأنهٰر,تجرى,من,تحتىٓ,ۖ,أفلا,تبصرون]"
52,4377,أم أنا۠ خيرۭ من هٰذا ٱلذى هو مهينۭ ولا يكاد يبين,Am I not better than this nobody who can hardly express himself?,428,25,6,197,False,,6236,11,"[أم,أنا۠,خيرۭ,من,هٰذا,ٱلذى,هو,مهينۭ,ولا,يكاد,يبين]"
53,4378,فلولآ ألقى عليه أسورةۭ من ذهب أو جآء معه ٱلملٰٓئكة مقترنين,Why then have no golden bracelets ˹of kingship˺ been granted to him or angels come with him as escorts!”,428,25,6,197,False,,6236,11,"[فلولآ,ألقى,عليه,أسورةۭ,من,ذهب,أو,جآء,معه,ٱلملٰٓئكة,مقترنين]"
54,4379,فٱستخف قومهۥ فأطاعوه ۚ إنهم كانوا۟ قومۭا فٰسقين,"And so he fooled his people, and they obeyed him. They were truly a rebellious people.",428,25,6,197,False,,6236,8,"[فٱستخف,قومهۥ,فأطاعوه,ۚ,إنهم,كانوا۟,قومۭا,فٰسقين]"
55,4380,فلمآ ءاسفونا ٱنتقمنا منهم فأغرقنٰهم أجمعين,"So when they enraged Us, We inflicted punishment upon them, drowning them all.",428,25,6,197,False,,6236,6,"[فلمآ,ءاسفونا,ٱنتقمنا,منهم,فأغرقنٰهم,أجمعين]"
56,4381,فجعلنٰهم سلفۭا ومثلۭا للءاخرين,And We made them an example and a lesson for those after them.,428,25,6,197,False,,6236,4,"[فجعلنٰهم,سلفۭا,ومثلۭا,للءاخرين]"
57,4382,۞ ولما ضرب ٱبن مريم مثلا إذا قومك منه يصدون,"When the son of Mary was cited as an example ˹in argument˺, your people ˹O Prophet˺ broke into ˹joyful˺ applause.",429,25,6,198,False,,6236,10,"[۞,ولما,ضرب,ٱبن,مريم,مثلا,إذا,قومك,منه,يصدون]"
58,4383,وقالوٓا۟ ءأٰلهتنا خير أم هو ۚ ما ضربوه لك إلا جدلۢا ۚ بل هم قوم خصمون,"They exclaimed, “Which is better: our gods or Jesus?” They cite him only to argue. In fact, they are a people prone to dispute.",429,25,6,198,False,,6236,16,"[وقالوٓا۟,ءأٰلهتنا,خير,أم,هو,ۚ,ما,ضربوه,لك,إلا,جدلۢا,ۚ,بل,هم,قوم,خصمون]"
59,4384,إن هو إلا عبد أنعمنا عليه وجعلنٰه مثلۭا لبنىٓ إسرٰٓءيل,"He was only a servant We showed favour to, and made as an example for the Children of Israel.",429,25,6,198,False,,6236,10,"[إن,هو,إلا,عبد,أنعمنا,عليه,وجعلنٰه,مثلۭا,لبنىٓ,إسرٰٓءيل]"
60,4385,ولو نشآء لجعلنا منكم ملٰٓئكةۭ فى ٱلأرض يخلفون,"Had We willed, We could have easily replaced you ˹all˺ with angels, succeeding one another on earth.",429,25,6,198,False,,6236,8,"[ولو,نشآء,لجعلنا,منكم,ملٰٓئكةۭ,فى,ٱلأرض,يخلفون]"
61,4386,وإنهۥ لعلمۭ للساعة فلا تمترن بها وٱتبعون ۚ هٰذا صرٰطۭ مستقيمۭ,"And his ˹second˺ coming is truly a sign for the Hour. So have no doubt about it, and follow me. This is the Straight Path.",429,25,6,198,False,,6236,11,"[وإنهۥ,لعلمۭ,للساعة,فلا,تمترن,بها,وٱتبعون,ۚ,هٰذا,صرٰطۭ,مستقيمۭ]"
62,4387,ولا يصدنكم ٱلشيطٰن ۖ إنهۥ لكم عدوۭ مبينۭ,"And do not let Satan hinder you, ˹for˺ he is certainly your sworn enemy.",429,25,6,198,False,,6236,8,"[ولا,يصدنكم,ٱلشيطٰن,ۖ,إنهۥ,لكم,عدوۭ,مبينۭ]"
63,4388,ولما جآء عيسىٰ بٱلبينٰت قال قد جئتكم بٱلحكمة ولأبين لكم بعض ٱلذى تختلفون فيه ۖ فٱتقوا۟ ٱلله وأطيعون,"When Jesus came with clear proofs, he declared, “I have come to you with wisdom, and to clarify to you some of what you differ about. So fear Allah, and obey me.",429,25,6,198,False,,6236,18,"[ولما,جآء,عيسىٰ,بٱلبينٰت,قال,قد,جئتكم,بٱلحكمة,ولأبين,لكم,بعض,ٱلذى,تختلفون,فيه,ۖ,فٱتقوا۟,ٱلله,وأطيعون]"
64,4389,إن ٱلله هو ربى وربكم فٱعبدوه ۚ هٰذا صرٰطۭ مستقيمۭ,"Surely Allah ˹alone˺ is my Lord and your Lord, so worship Him ˹alone˺. This is the Straight Path.”",429,25,6,198,False,,6236,10,"[إن,ٱلله,هو,ربى,وربكم,فٱعبدوه,ۚ,هٰذا,صرٰطۭ,مستقيمۭ]"
65,4390,فٱختلف ٱلأحزاب منۢ بينهم ۖ فويلۭ للذين ظلموا۟ من عذاب يوم أليم,"Yet their ˹various˺ groups have differed among themselves ˹about him˺, so woe to the wrongdoers when they face the torment of a painful Day!",429,25,6,198,False,,6236,12,"[فٱختلف,ٱلأحزاب,منۢ,بينهم,ۖ,فويلۭ,للذين,ظلموا۟,من,عذاب,يوم,أليم]"
66,4391,هل ينظرون إلا ٱلساعة أن تأتيهم بغتةۭ وهم لا يشعرون,Are they waiting for the Hour to take them by surprise when they least expect ˹it˺?,429,25,6,198,False,,6236,10,"[هل,ينظرون,إلا,ٱلساعة,أن,تأتيهم,بغتةۭ,وهم,لا,يشعرون]"
67,4392,ٱلأخلآء يومئذۭ بعضهم لبعض عدو إلا ٱلمتقين,"Close friends will be enemies to one another on that Day, except the righteous,",429,25,6,198,False,,6236,7,"[ٱلأخلآء,يومئذۭ,بعضهم,لبعض,عدو,إلا,ٱلمتقين]"
68,4393,يٰعباد لا خوف عليكم ٱليوم ولآ أنتم تحزنون,"˹who will be told,˺ “O My servants! There is no fear for you Today, nor will you grieve—",430,25,6,198,False,,6236,8,"[يٰعباد,لا,خوف,عليكم,ٱليوم,ولآ,أنتم,تحزنون]"
69,4394,ٱلذين ءامنوا۟ بـٔايٰتنا وكانوا۟ مسلمين,˹those˺ who believed in Our signs and ˹fully˺ submitted ˹to Us˺.,430,25,6,198,False,,6236,5,"[ٱلذين,ءامنوا۟,بـٔايٰتنا,وكانوا۟,مسلمين]"
70,4395,ٱدخلوا۟ ٱلجنة أنتم وأزوٰجكم تحبرون,"Enter Paradise, you and your spouses, rejoicing.”",430,25,6,198,False,,6236,5,"[ٱدخلوا۟,ٱلجنة,أنتم,وأزوٰجكم,تحبرون]"
71,4396,يطاف عليهم بصحافۢ من ذهبۢ وأكوابۢ ۖ وفيها ما تشتهيه ٱلأنفس وتلذ ٱلأعين ۖ وأنتم فيها خٰلدون,Golden trays and cups will be passed around to them. There will be whatever the souls desire and the eyes delight in. And you will be there forever.,430,25,6,198,False,,6236,17,"[يطاف,عليهم,بصحافۢ,من,ذهبۢ,وأكوابۢ,ۖ,وفيها,ما,تشتهيه,ٱلأنفس,وتلذ,ٱلأعين,ۖ,وأنتم,فيها,خٰلدون]"
72,4397,وتلك ٱلجنة ٱلتىٓ أورثتموها بما كنتم تعملون,That is the Paradise which you will be awarded for what you used to do.,430,25,6,198,False,,6236,7,"[وتلك,ٱلجنة,ٱلتىٓ,أورثتموها,بما,كنتم,تعملون]"
73,4398,لكم فيها فٰكهةۭ كثيرةۭ منها تأكلون,There you will have abundant fruit to eat from.,430,25,6,198,False,,6236,6,"[لكم,فيها,فٰكهةۭ,كثيرةۭ,منها,تأكلون]"
74,4399,إن ٱلمجرمين فى عذاب جهنم خٰلدون,"Indeed, the wicked will be in the torment of Hell forever.",430,25,6,198,False,,6236,6,"[إن,ٱلمجرمين,فى,عذاب,جهنم,خٰلدون]"
75,4400,لا يفتر عنهم وهم فيه مبلسون,"It will never be lightened for them, and there they will be overwhelmed with despair.",430,25,6,198,False,,6236,6,"[لا,يفتر,عنهم,وهم,فيه,مبلسون]"
76,4401,وما ظلمنٰهم ولٰكن كانوا۟ هم ٱلظٰلمين,"We did not wrong them, but it was they who were the wrongdoers.",430,25,6,198,False,,6236,6,"[وما,ظلمنٰهم,ولٰكن,كانوا۟,هم,ٱلظٰلمين]"
77,4402,ونادوا۟ يٰمٰلك ليقض علينا ربك ۖ قال إنكم مٰكثون,"They will cry, “O Malik! Let your Lord finish us off.” He will answer, “You are definitely here to stay.”",430,25,6,198,False,,6236,9,"[ونادوا۟,يٰمٰلك,ليقض,علينا,ربك,ۖ,قال,إنكم,مٰكثون]"
78,4403,لقد جئنٰكم بٱلحق ولٰكن أكثركم للحق كٰرهون,"We certainly brought the truth to you, but most of you were resentful of the truth.",430,25,6,198,False,,6236,7,"[لقد,جئنٰكم,بٱلحق,ولٰكن,أكثركم,للحق,كٰرهون]"
79,4404,أم أبرموٓا۟ أمرۭا فإنا مبرمون,Or have they mastered some ˹evil˺ plan? Then We ˹too˺ are surely planning.,430,25,6,198,False,,6236,5,"[أم,أبرموٓا۟,أمرۭا,فإنا,مبرمون]"
80,4405,أم يحسبون أنا لا نسمع سرهم ونجوىٰهم ۚ بلىٰ ورسلنا لديهم يكتبون,"Or do they think that We do not hear their ˹evil˺ thoughts and secret talks? Yes ˹We do˺! And Our messenger-angels are in their presence, recording ˹it all˺.",430,25,6,198,False,,6236,12,"[أم,يحسبون,أنا,لا,نسمع,سرهم,ونجوىٰهم,ۚ,بلىٰ,ورسلنا,لديهم,يكتبون]"
81,4406,قل إن كان للرحمٰن ولدۭ فأنا۠ أول ٱلعٰبدين,"Say, ˹O Prophet,˺ “If the Most Compassionate ˹really˺ had offspring, I would be the first worshipper.”",430,25,6,198,False,,6236,8,"[قل,إن,كان,للرحمٰن,ولدۭ,فأنا۠,أول,ٱلعٰبدين]"
82,4407,سبحٰن رب ٱلسمٰوٰت وٱلأرض رب ٱلعرش عما يصفون,"Glorified is the Lord of the heavens and the earth, the Lord of the Throne, far above what they claim.",430,25,6,198,False,,6236,8,"[سبحٰن,رب,ٱلسمٰوٰت,وٱلأرض,رب,ٱلعرش,عما,يصفون]"
83,4408,فذرهم يخوضوا۟ ويلعبوا۟ حتىٰ يلٰقوا۟ يومهم ٱلذى يوعدون,"So let them indulge ˹in falsehood˺ and amuse ˹themselves˺ until they face their Day, which they have been warned of.",430,25,6,198,False,,6236,8,"[فذرهم,يخوضوا۟,ويلعبوا۟,حتىٰ,يلٰقوا۟,يومهم,ٱلذى,يوعدون]"
84,4409,وهو ٱلذى فى ٱلسمآء إلٰهۭ وفى ٱلأرض إلٰهۭ ۚ وهو ٱلحكيم ٱلعليم,"It is He Who is ˹the only˺ God in the heavens and ˹the only˺ God on the earth. For He is the All-Wise, All-Knowing.",430,25,6,198,False,,6236,12,"[وهو,ٱلذى,فى,ٱلسمآء,إلٰهۭ,وفى,ٱلأرض,إلٰهۭ,ۚ,وهو,ٱلحكيم,ٱلعليم]"
85,4410,وتبارك ٱلذى لهۥ ملك ٱلسمٰوٰت وٱلأرض وما بينهما وعندهۥ علم ٱلساعة وإليه ترجعون,And Blessed is the One to Whom belongs the kingdom of the heavens and the earth and everything in between! With Him ˹alone˺ is the knowledge of the Hour. And to Him you will ˹all˺ be returned.,430,25,6,198,False,,6236,13,"[وتبارك,ٱلذى,لهۥ,ملك,ٱلسمٰوٰت,وٱلأرض,وما,بينهما,وعندهۥ,علم,ٱلساعة,وإليه,ترجعون]"
86,4411,ولا يملك ٱلذين يدعون من دونه ٱلشفٰعة إلا من شهد بٱلحق وهم يعلمون,"˹But˺ those ˹objects of worship˺ they invoke besides Him have no power to intercede, except those who testify to the truth knowingly.",430,25,6,198,False,,6236,13,"[ولا,يملك,ٱلذين,يدعون,من,دونه,ٱلشفٰعة,إلا,من,شهد,بٱلحق,وهم,يعلمون]"
87,4412,ولئن سألتهم من خلقهم ليقولن ٱلله ۖ فأنىٰ يؤفكون,"If you ask them ˹O Prophet˺ who created them, they will certainly say, “Allah!” How can they then be deluded ˹from the truth˺?",430,25,6,198,False,,6236,9,"[ولئن,سألتهم,من,خلقهم,ليقولن,ٱلله,ۖ,فأنىٰ,يؤفكون]"
88,4413,وقيلهۦ يٰرب إن هٰٓؤلآء قومۭ لا يؤمنون,"˹Allah is Aware of˺ the Prophet’s cry: “O my Lord! Indeed, these are a people who persist in disbelief.”",430,25,6,198,False,,6236,7,"[وقيلهۦ,يٰرب,إن,هٰٓؤلآء,قومۭ,لا,يؤمنون]"
89,4414,فٱصفح عنهم وقل سلٰمۭ ۚ فسوف يعلمون,So bear with them and respond with peace. They will soon come to know.,430,25,6,198,False,,6236,7,"[فٱصفح,عنهم,وقل,سلٰمۭ,ۚ,فسوف,يعلمون]"
1,4415,حمٓ,ha-Mĩm.,431,25,6,198,False,,6236,1,[حمٓ]
2,4416,وٱلكتٰب ٱلمبين,By the clear Book!,431,25,6,198,False,,6236,2,"[وٱلكتٰب,ٱلمبين]"
3,4417,إنآ أنزلنٰه فى ليلةۢ مبٰركة ۚ إنا كنا منذرين,"Indeed, We sent it down on a blessed night, for We always warn ˹against evil˺.",431,25,6,198,False,,6236,9,"[إنآ,أنزلنٰه,فى,ليلةۢ,مبٰركة,ۚ,إنا,كنا,منذرين]"
4,4418,فيها يفرق كل أمر حكيم,On that night every matter of wisdom is ordained,431,25,6,198,False,,6236,5,"[فيها,يفرق,كل,أمر,حكيم]"
5,4419,أمرۭا من عندنآ ۚ إنا كنا مرسلين,"by a command from Us, for We have always sent ˹messengers˺",431,25,6,198,False,,6236,7,"[أمرۭا,من,عندنآ,ۚ,إنا,كنا,مرسلين]"
6,4420,رحمةۭ من ربك ۚ إنهۥ هو ٱلسميع ٱلعليم,"as a mercy from your Lord. He ˹alone˺ is truly the All-Hearing, All-Knowing—",431,25,6,198,False,,6236,8,"[رحمةۭ,من,ربك,ۚ,إنهۥ,هو,ٱلسميع,ٱلعليم]"
7,4421,رب ٱلسمٰوٰت وٱلأرض وما بينهمآ ۖ إن كنتم موقنين,"the Lord of the heavens and the earth and everything in between, if only you had sure faith.",431,25,6,198,False,,6236,9,"[رب,ٱلسمٰوٰت,وٱلأرض,وما,بينهمآ,ۖ,إن,كنتم,موقنين]"
8,4422,لآ إلٰه إلا هو يحىۦ ويميت ۖ ربكم ورب ءابآئكم ٱلأولين,"There is no god ˹worthy of worship˺ except Him. He ˹alone˺ gives life and causes death. ˹He is˺ your Lord, and the Lord of your forefathers.",431,25,6,198,False,,6236,11,"[لآ,إلٰه,إلا,هو,يحىۦ,ويميت,ۖ,ربكم,ورب,ءابآئكم,ٱلأولين]"
9,4423,بل هم فى شكۢ يلعبون,"In fact, they are in doubt, amusing themselves.",431,25,6,198,False,,6236,5,"[بل,هم,فى,شكۢ,يلعبون]"
10,4424,فٱرتقب يوم تأتى ٱلسمآء بدخانۢ مبينۢ,"Wait then ˹O Prophet˺ for the day ˹when˺ the sky will be veiled in haze, clearly visible,",431,25,6,198,False,,6236,6,"[فٱرتقب,يوم,تأتى,ٱلسمآء,بدخانۢ,مبينۢ]"
11,4425,يغشى ٱلناس ۖ هٰذا عذاب أليمۭ,"overwhelming the people. ˹They will cry,˺ “This is a painful torment.",431,25,6,198,False,,6236,6,"[يغشى,ٱلناس,ۖ,هٰذا,عذاب,أليمۭ]"
12,4426,ربنا ٱكشف عنا ٱلعذاب إنا مؤمنون,"Our Lord! Remove ˹this˺ torment from us, ˹and˺ we will certainly believe.”",431,25,6,198,False,,6236,6,"[ربنا,ٱكشف,عنا,ٱلعذاب,إنا,مؤمنون]"
